source,month,uer
2,1952.91666666667,0.0289547811938002
2,1953,0.0281719850628086
2,1953.08333333333,0.027646534120247
2,1953.16666666667,0.0273784283661174
2,1953.25,0.0273676678004264
2,1953.33333333333,0.0276142524231613
2,1953.41666666667,0.0281181822343329
2,1953.5,0.0288794572339394
2,1953.58333333333,0.029898077421977
2,1953.66666666667,0.0311740427984472
2,1953.75,0.0327073533633503
2,1953.83333333333,0.0344980091166895
2,1953.91666666667,0.036546010058462
2,1954,0.0388513561886643
2,1954.08333333333,0.0409246424627247
2,1954.16666666667,0.0427658688806369
2,1954.25,0.0443750354424078
2,1954.33333333333,0.0457521421480298
2,1954.41666666667,0.0468971889975095
2,1954.5,0.0478101759908446
2,1954.58333333333,0.0484911031280336
2,1954.66666666667,0.0489399704090759
2,1954.75,0.0491567778339726
2,1954.83333333333,0.0491415254027273
2,1954.91666666667,0.0488942131153348
2,1955,0.0484148409717976
2,1955.08333333333,0.0478608550863422
2,1955.16666666667,0.0472322554589722
2,1955.25,0.0465290420896868
2,1955.33333333333,0.0457512149784839
2,1955.41666666667,0.0448987741253623
2,1955.5,0.0439717195303251
2,1955.58333333333,0.042970051193372
2,1955.66666666667,0.0418937691145006
2,1955.75,0.0407428732937143
2,1955.83333333333,0.039517363731012
2,1955.91666666667,0.0382172404263913
2,1956,0.0368425033798542
2,1956.08333333333,0.0356657474679787
2,1956.16666666667,0.0346869726907638
2,1956.25,0.0339061790482118
2,1956.33333333333,0.0333233665403192
2,1956.41666666667,0.0329385351670904
2,1956.5,0.0327516849285194
2,1956.58333333333,0.0327628158246125
2,1956.66666666667,0.0329719278553674
2,1956.75,0.0333790210207824
2,1956.83333333333,0.0339840953208588
2,1956.91666666667,0.0347871507555961
2,1957,0.0357881873249904
2,1957.08333333333,0.0369866831199867
2,1957.16666666667,0.0383826381405733
2,1957.25,0.0399760523867509
2,1957.33333333333,0.0417669258585249
2,1957.41666666667,0.0437552585558866
2,1957.5,0.0459410504788464
2,1957.58333333333,0.0483243016274003
2,1957.66666666667,0.0509050120015478
2,1957.75,0.0536831816012837
2,1957.83333333333,0.0566588104266189
2,1957.91666666667,0.0598318984775439
2,1958,0.0632024457540641
2,1958.08333333333,0.0660803864945726
2,1958.16666666667,0.0684657206990743
2,1958.25,0.0703584483675575
2,1958.33333333333,0.0717585695000347
2,1958.41666666667,0.0726660840964999
2,1958.5,0.0730809921569537
2,1958.58333333333,0.0730032936813968
2,1958.66666666667,0.0724329886698301
2,1958.75,0.0713700771222509
2,1958.83333333333,0.0698145590386617
2,1958.91666666667,0.0677664344190609
2,1959,0.0652257032634506
2,1959.08333333333,0.063052034405422
2,1959.16666666667,0.0612454278449782
2,1959.25,0.0598058835821158
2,1959.33333333333,0.058733401616839
2,1959.41666666667,0.0580279819491465
2,1959.5,0.0576896245790385
2,1959.58333333333,0.0577183295065113
2,1959.66666666667,0.0581140967315681
2,1959.75,0.0588769262542096
2,1959.83333333333,0.0600068180744327
2,1959.91666666667,0.061503772192242
2,1960,0.0633677886076331
